UBIGEO,distid,DEPARTAMENTO,PROVINCIA,Distrito,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
131003,3,LA LIBERTAD,SANTIAGO DE CHUCO,Cachicadan                              ,7366,632,0.376,991,76.42,587,54.37,1046,5.98,1045,417.2,1125
131004,4,LA LIBERTAD,SANTIAGO DE CHUCO,Mollebamba                              ,2194,1253,0.2884,1496,76.19,620,43.86,1424,5.54,1209,238.8,1591
131005,5,LA LIBERTAD,SANTIAGO DE CHUCO,Mollepata                               ,2341,1223,0.2026,1789,79.08,274,36.03,1624,4.38,1646,123.9,1817
131006,6,LA LIBERTAD,SANTIAGO DE CHUCO,Quiruvilca                              ,13168,397,0.4321,730,76.72,550,43,1452,6.27,946,662.1,662
131007,7,LA LIBERTAD,SANTIAGO DE CHUCO,Santa Cruz De Chuca    ,2838,1122,0.2817,1526,76.46,582,45.71,1364,4.87,1459,239.4,1586
131008,8,LA LIBERTAD,SANTIAGO DE CHUCO,Sitabamba                               ,2798,1131,0.2181,1762,80.24,180,35.5,1642,3.8,1760,159.2,1760
131101,1,LA LIBERTAD,GRAN CHIMU,Cascas                                  ,13394,389,0.4145,808,73.5,1021,44.13,1419,5.9,1076,643.7,691
131102,2,LA LIBERTAD,GRAN CHIMU,Lucma                                   ,6499,693,0.2898,1483,73.35,1050,36.14,1620,4.79,1492,304.7,1411
131103,3,LA LIBERTAD,GRAN CHIMU,Marmot,1907,1328,0.382,950,72.12,1216,40.27,1520,4.84,1476,631,714
131104,4,LA LIBERTAD,GRAN CHIMU,Sayapullo                               ,7010,661,0.3427,1177,75.82,671,29.84,1758,4.4,1640,535.9,868
131201,1,LA LIBERTAD,VIRU,Viru                                    ,67612,94,0.5051,481,77.13,504,51.52,1172,6.72,809,900.9,359
131202,2,LA LIBERTAD,VIRU,Chao                                    ,44369,139,0.4972,502,77.8,425,46.45,1344,6.32,930,930,333
131203,3,LA LIBERTAD,VIRU,Guadalupito                             ,9839,497,0.4868,531,77.58,453,52.95,1105,6.15,984,840.6,429
140101,1,LAMBAYEQUE,CHICLAYO,Chiclayo                                ,284975,16,0.6337,136,79.57,232,79.43,79,10.96,52,998.4,262
140102,2,LAMBAYEQUE,CHICLAYO,Chongoyape                              ,18003,302,0.5503,339,79.99,200,68.11,475,7.64,548,881.8,383
140103,3,LAMBAYEQUE,CHICLAYO,Eten                                    ,10873,462,0.5103,458,84.33,12,69.26,428,7.61,554,657.1,666
140104,4,LAMBAYEQUE,CHICLAYO,Eten Puerto                             ,2155,1265,0.6177,175,80.03,197,81.13,51,10.6,70,928.5,336
140105,5,LAMBAYEQUE,CHICLAYO,Jose Leonardo Ortiz ,183061,29,0.5416,362,80.94,119,72.69,283,9.04,263,724.7,570
140106,6,LAMBAYEQUE,CHICLAYO,La Victoria                             ,96903,59,0.5698,288,80.78,134,73.25,264,9.61,181,807.9,463
140107,7,LAMBAYEQUE,CHICLAYO,Lagunas                                 ,10222,481,0.5328,387,80.15,189,69.1,436,7.78,511,787.1,492
140108,8,LAMBAYEQUE,CHICLAYO,Monsefu                                 ,32072,174,0.4741,572,82.2,53,63.91,660,7.36,623,585.9,777
140109,9,LAMBAYEQUE,CHICLAYO,Nueva Arica                             ,2321,1227,0.4829,543,81.92,64,52.45,1128,7.42,604,677.1,643
140110,10,LAMBAYEQUE,CHICLAYO,Oyotun                                  ,8235,575,0.5049,483,79.35,250,62.6,706,6.82,777,779.7,502
140111,11,LAMBAYEQUE,CHICLAYO,Picsi                                   ,10879,461,0.4539,648,80.95,118,62.25,726,8.05,450,507.3,917
140112,12,LAMBAYEQUE,CHICLAYO,Pimentel                                ,50545,125,0.5829,248,79.92,208,74.29,234,9.98,141,850,414
140113,13,LAMBAYEQUE,CHICLAYO,Reque                                   ,16475,322,0.5642,301,80.88,124,65.91,568,9.07,256,853,411
140114,14,LAMBAYEQUE,CHICLAYO,Santa Rosa                              ,13004,403,0.4559,643,79.06,278,66.02,557,7.08,698,558.5,825
140115,15,LAMBAYEQUE,CHICLAYO,Saña                                    ,9738,500,0.527,408,80.69,140,64.4,641,7.84,494,777.5,506
140116,16,LAMBAYEQUE,CHICLAYO,Cayalti                                 ,15028,342,0.5396,366,81.72,74,74.36,231,7.97,463,755.7,530
140117,17,LAMBAYEQUE,CHICLAYO,Patapo                                  ,23182,248,0.5369,373,81.15,104,67.58,503,7.83,499,796,481
140118,18,LAMBAYEQUE,CHICLAYO,Pomalca                                 ,25484,223,0.5621,308,82.12,58,66.62,534,8.7,329,843.2,424
140119,19,LAMBAYEQUE,CHICLAYO,Pucala                                  ,9540,507,0.51,460,80.93,122,70.1,385,8.6,350,640.4,700
140120,20,LAMBAYEQUE,CHICLAYO,Tuman                                   ,28889,193,0.6225,162,81.23,95,74.48,225,8.99,273,1068.7,209
140201,1,LAMBAYEQUE,FERREÑAFE,Ferreñafe                               ,35705,162,0.5111,455,68.87,1568,65.67,581,9.54,191,787.4,491
140202,2,LAMBAYEQUE,FERREÑAFE,Cañaris                                 ,13230,395,0.171,1845,73.51,1019,24.85,1821,3.44,1819,125,1814
140203,3,LAMBAYEQUE,FERREÑAFE,Incahuasi                               ,14579,352,0.1675,1847,77.56,456,38.8,1557,3.9,1749,90.2,1852
140204,4,LAMBAYEQUE,FERREÑAFE,Manuel Antonio Mesones Muro ,3598,994,0.4494,669,70.54,1420,60.44,795,6.66,823,683.1,632
140205,5,LAMBAYEQUE,FERREÑAFE,Pitipo                                  ,22806,251,0.4223,767,69.21,1538,54.91,1024,6.08,1014,654.8,673
140206,6,LAMBAYEQUE,FERREÑAFE,Pueblo Nuevo ,13710,379,0.4831,542,70.96,1384,64.8,620,8.45,374,693.5,619
140301,1,LAMBAYEQUE,LAMBAYEQUE,Lambayeque   ,79617,74,0.5539,326,74.69,830,66.9,525,9.54,189,872.6,391
140302,2,LAMBAYEQUE,LAMBAYEQUE,Chochope    ,936,1627,0.4164,796,75.43,731,54.7,1032,5.6,1192,588.2,774
140303,3,LAMBAYEQUE,LAMBAYEQUE,Illimo                                  ,8932,541,0.477,556,76.11,636,70.18,383,7.59,561,622.2,723
140304,4,LAMBAYEQUE,LAMBAYEQUE,Jayanca                                 ,18530,299,0.5059,475,75.21,767,65.55,586,7.52,580,777.6,505
140305,5,LAMBAYEQUE,LAMBAYEQUE,Mochumi  ,18730,296,0.4531,652,76.6,564,57.77,911,6.84,772,623.9,720
140306,6,LAMBAYEQUE,LAMBAYEQUE,Morrope                                 ,48902,127,0.388,928,75.68,690,50.65,1205,4.89,1450,548.2,847
140307,7,LAMBAYEQUE,LAMBAYEQUE,Motupe                                  ,28735,194,0.4975,501,75.94,656,58.34,888,7.7,533,761.3,523
140308,8,LAMBAYEQUE,LAMBAYEQUE,Olmos                                   ,44335,140,0.4703,584,74.91,803,59.05,842,6.37,919,742.5,546
140309,9,LAMBAYEQUE,LAMBAYEQUE,Pacora                                  ,7702,616,0.4608,627,75.08,785,55.99,980,7.37,618,651.8,680
140310,10,LAMBAYEQUE,LAMBAYEQUE,Salas                                   ,11988,427,0.2726,1578,76.98,527,44.76,1399,4.67,1539,226.4,1625
140311,11,LAMBAYEQUE,LAMBAYEQUE,San Jose                                ,17973,303,0.4076,835,75.77,679,63.57,675,7.36,622,430.5,1092
140312,12,LAMBAYEQUE,LAMBAYEQUE,Tucume      ,22675,253,0.4727,577,75.81,673,65.2,605,6.72,805,681.4,637
150101,1,LIMA,LIMA,Lima                                    ,250806,19,0.7647,17,80.24,181,77.96,117,12.01,22,1633.8,23
150102,2,LIMA,LIMA,Ancon                                   ,54956,117,0.6689,81,77.66,441,72.12,313,9.34,213,1393,66
150103,3,LIMA,LIMA,Ate                                     ,684922,3,0.6869,59,79.62,227,76.31,169,9.21,230,1425.4,58
150104,4,LIMA,LIMA,Barranco                                ,27482,202,0.8208,9,80.15,187,78.35,108,12.59,20,1956.6,6
150105,5,LIMA,LIMA,Breña                                   ,75598,83,0.8121,11,79.98,201,78.95,92,12.91,15,1868.7,11
150106,6,LIMA,LIMA,Carabayllo                              ,356854,13,0.6499,105,78.85,303,74.11,239,9.22,229,1246.5,104
150107,7,LIMA,LIMA,Chaclacayo                      ,43756,142,0.7411,28,80.73,136,77.77,124,11.21,42,1539.8,39
150108,8,LIMA,LIMA,Chorrillos                              ,333655,14,0.7584,20,79.83,215,76.77,157,11.46,34,1662.8,21
150109,9,LIMA,LIMA,Cieneguilla                             ,48261,132,0.6372,127,77.29,482,69.64,404,9.02,268,1265,96
150110,10,LIMA,LIMA,Comas                                   ,530000,4,0.7219,42,80.09,190,77.96,118,10.97,51,1458.3,50
150111,11,LIMA,LIMA,El Agustino                             ,203380,24,0.6971,53,81.41,86,73.57,254,9.64,174,1428.9,56
150112,12,LIMA,LIMA,Independencia          ,217177,22,0.6853,65,80.04,194,76.32,167,8.82,308,1443.3,54
150113,13,LIMA,LIMA,Jesus Maria      ,74873,85,0.8372,3,80.42,163,81.09,53,13.04,11,1989.8,2
150114,14,LIMA,LIMA,La Molina                               ,160839,34,0.8452,1,80.65,144,78.16,113,14.7,1,1939.5,8
150115,15,LIMA,LIMA,La Victoria                             ,156888,36,0.7142,44,79.91,209,74.79,214,10.52,77,1482.5,46
150116,16,LIMA,LIMA,Lince                                   ,46299,136,0.8424,2,80.47,158,82.56,34,12.7,18,2037.3,1
150117,17,LIMA,LIMA,Los Olivos                              ,363988,11,0.7585,19,80.52,148,79.2,88,11.34,35,1628.6,25
150118,18,LIMA,LIMA,Lurigancho                              ,255144,18,0.6832,67,78.61,333,74.49,222,10,139,1376,72
150119,19,LIMA,LIMA,Lurin                                   ,95909,60,0.6909,56,78.42,361,70.97,355,9.83,155,1476.8,47
150120,20,LIMA,LIMA,Magdalena Del Mar   ,57879,114,0.8339,4,80.46,159,79.65,73,13,12,1986.3,3
150121,21,LIMA,LIMA,Pueblo Libre   ,78731,75,0.8337,5,80.47,157,82.38,35,13.18,8,1936.2,9
150122,22,LIMA,LIMA,Miraflores                              ,87899,69,0.8326,6,80.31,171,77.78,122,13.97,2,1925.8,10
150123,23,LIMA,LIMA,Pachacamac       ,140978,43,0.6463,113,77.52,464,70.89,358,9.28,223,1279.2,94
150124,24,LIMA,LIMA,Pucusana       ,19084,288,0.5989,214,77.01,522,66.79,528,9.32,216,1062.3,214
150125,25,LIMA,LIMA,Puente Piedra         ,383699,10,0.6633,85,79.15,268,73.19,265,9.63,176,1289.5,90
150126,26,LIMA,LIMA,Punta Hermosa   ,12551,416,0.696,55,77.13,505,67.9,487,10.14,119,1549.3,38
150127,27,LIMA,LIMA,Punta Negra       ,8293,569,0.6998,51,76.1,637,67.49,510,10.59,72,1568.9,31
150128,28,LIMA,LIMA,Rimac                                   ,156760,37,0.73,35,80.22,183,75.12,204,10.64,65,1559,34
150129,29,LIMA,LIMA,San Bartolo                             ,8667,552,0.7238,41,79.67,224,76.38,165,10.58,75,1528.4,41
150130,30,LIMA,LIMA,San Borja                               ,106585,53,0.8236,7,80.64,145,78.76,97,13.64,6,1867.9,12
150131,31,LIMA,LIMA,San Isidro                              ,53212,120,0.7888,14,80.35,167,78.47,104,13.86,3,1641.7,22
150132,32,LIMA,LIMA,San Juan De Lurigancho   ,1150285,1,0.7011,50,79.63,226,73.15,270,10.06,127,1464.7,48
150133,33,LIMA,LIMA,San Juan De Miraflores    ,384729,9,0.729,37,80.51,151,76.91,153,10.36,103,1551.1,37
150134,34,LIMA,LIMA,San Luis                                ,53673,119,0.7933,13,81.52,84,80.7,58,11.78,25,1769.7,16
150135,35,LIMA,LIMA,San Martin De Porres     ,739416,2,0.742,27,80.32,170,79,91,11.08,47,1554.7,36
150136,36,LIMA,LIMA,San Miguel                              ,146886,39,0.8224,8,80.33,169,76.66,158,12.78,16,1966.6,5
150137,37,LIMA,LIMA,Santa Anita                             ,229835,21,0.7347,33,80.7,139,76.48,164,10.52,79,1571.8,30
150138,38,LIMA,LIMA,Santa Maria Del Mar ,1631,1402,0.7467,24,79.06,277,64.03,658,10.54,76,1849.2,14
150139,39,LIMA,LIMA,Santa Rosa                              ,26603,213,0.6606,90,77.16,499,67.62,499,9.92,149,1349.6,77
150140,40,LIMA,LIMA,Santiago De Surco    ,359777,12,0.8018,12,80.48,155,78.74,99,13.16,9,1766.1,17
150141,41,LIMA,LIMA,Surquillo                               ,88766,66,0.8171,10,80.22,182,79.58,75,12.3,21,1940.5,7
150142,42,LIMA,LIMA,Villa El Salvador                       ,459161,5,0.699,52,80.15,188,74.39,229,10,138,1432.5,55
150143,43,LIMA,LIMA,Villa Maria Del Triunfo                 ,452660,6,0.6898,57,79.88,212,73.9,247,9.76,161,1409.8,60
150201,1,LIMA,BARRANCA,Barranca                                ,74927,84,0.6352,131,80.8,130,71.35,336,9.4,209,1133.8,164
150202,2,LIMA,BARRANCA,Paramonga                               ,20521,275,0.6269,154,82.18,54,72.31,300,8.96,280,1090.3,193
150203,3,LIMA,BARRANCA,Pativilca                               ,19808,282,0.609,188,83.28,28,68.21,469,7.75,523,1106.8,179
150204,4,LIMA,BARRANCA,Supe                                    ,24647,233,0.6308,149,79.95,204,65.83,574,8.15,432,1280.5,92
150205,5,LIMA,BARRANCA,Supe Puerto                             ,12371,421,0.6329,141,81.58,80,69.32,422,8.94,284,1157.3,155
150301,1,LIMA,CAJATAMBO,Cajatambo                               ,1680,1391,0.4949,507,70.53,1422,58.34,887,7.61,555,840.9,428
150302,2,LIMA,CAJATAMBO,Copa                                    ,705,1701,0.1532,1856,70.72,1406,36.22,1617,5.3,1304,74,1864
150303,3,LIMA,CAJATAMBO,Gorgor                                  ,2492,1191,0.277,1548,68.6,1584,31.8,1731,6.85,767,249.5,1554
150304,4,LIMA,CAJATAMBO,Huancapon                               ,813,1669,0.3918,909,72.15,1214,61.94,730,6.4,899,456,1027
150305,5,LIMA,CAJATAMBO,Manas                                   ,899,1641,0.4741,571,69.89,1472,58.92,849,7.87,482,734.7,557
150401,1,LIMA,CANTA,Canta                                   ,2411,1206,0.6187,170,76.68,553,63.86,662,10.13,122,1142.1,161
150402,2,LIMA,CANTA,Arahuay                                 ,675,1712,0.408,830,73.24,1067,68.86,439,6.37,918,477.6,989
