VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS,porc_V,UBIGEO,distid,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
Segunda,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,Costa,104401,136935,7546,VOTOS_OTROS,NA,NA,140105,5,183061,29,0.5416,362,80.94,119,72.69,283,9.04,263,724.7,570
Segunda,LAMBAYEQUE,CHICLAYO,LA VICTORIA,Costa,54498,69658,3822,FUERZA_POPULAR,31133,61.44,140106,6,96903,59,0.5698,288,80.78,134,73.25,264,9.61,181,807.9,463
Segunda,LAMBAYEQUE,CHICLAYO,LA VICTORIA,Costa,54498,69658,3822,PERU_LIBRE,19543,38.56,140106,6,96903,59,0.5698,288,80.78,134,73.25,264,9.61,181,807.9,463
Segunda,LAMBAYEQUE,CHICLAYO,LA VICTORIA,Costa,54498,69658,3822,VOTOS_OTROS,NA,NA,140106,6,96903,59,0.5698,288,80.78,134,73.25,264,9.61,181,807.9,463
Segunda,LAMBAYEQUE,CHICLAYO,LAGUNAS,Costa,5469,7360,389,FUERZA_POPULAR,2619,51.56,140107,7,10222,481,0.5328,387,80.15,189,69.1,436,7.78,511,787.1,492
Segunda,LAMBAYEQUE,CHICLAYO,LAGUNAS,Costa,5469,7360,389,PERU_LIBRE,2461,48.44,140107,7,10222,481,0.5328,387,80.15,189,69.1,436,7.78,511,787.1,492
Segunda,LAMBAYEQUE,CHICLAYO,LAGUNAS,Costa,5469,7360,389,VOTOS_OTROS,NA,NA,140107,7,10222,481,0.5328,387,80.15,189,69.1,436,7.78,511,787.1,492
Segunda,LAMBAYEQUE,CHICLAYO,MONSEFU,Costa,22346,28279,1348,FUERZA_POPULAR,14721,70.11,140108,8,32072,174,0.4741,572,82.2,53,63.91,660,7.36,623,585.9,777
Segunda,LAMBAYEQUE,CHICLAYO,MONSEFU,Costa,22346,28279,1348,PERU_LIBRE,6277,29.89,140108,8,32072,174,0.4741,572,82.2,53,63.91,660,7.36,623,585.9,777
Segunda,LAMBAYEQUE,CHICLAYO,MONSEFU,Costa,22346,28279,1348,VOTOS_OTROS,NA,NA,140108,8,32072,174,0.4741,572,82.2,53,63.91,660,7.36,623,585.9,777
Segunda,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,Costa,1543,2068,81,FUERZA_POPULAR,677,46.31,140109,9,2321,1227,0.4829,543,81.92,64,52.45,1128,7.42,604,677.1,643
Segunda,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,Costa,1543,2068,81,PERU_LIBRE,785,53.69,140109,9,2321,1227,0.4829,543,81.92,64,52.45,1128,7.42,604,677.1,643
Segunda,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,Costa,1543,2068,81,VOTOS_OTROS,NA,NA,140109,9,2321,1227,0.4829,543,81.92,64,52.45,1128,7.42,604,677.1,643
Segunda,LAMBAYEQUE,CHICLAYO,OYOTUN,Costa,4634,6175,240,FUERZA_POPULAR,2144,48.79,140110,10,8235,575,0.5049,483,79.35,250,62.6,706,6.82,777,779.7,502
Segunda,LAMBAYEQUE,CHICLAYO,OYOTUN,Costa,4634,6175,240,PERU_LIBRE,2250,51.21,140110,10,8235,575,0.5049,483,79.35,250,62.6,706,6.82,777,779.7,502
Segunda,LAMBAYEQUE,CHICLAYO,OYOTUN,Costa,4634,6175,240,VOTOS_OTROS,NA,NA,140110,10,8235,575,0.5049,483,79.35,250,62.6,706,6.82,777,779.7,502
Segunda,LAMBAYEQUE,CHICLAYO,PATAPO,Costa,13230,16843,785,FUERZA_POPULAR,6065,48.73,140117,17,23182,248,0.5369,373,81.15,104,67.58,503,7.83,499,796,481
Segunda,LAMBAYEQUE,CHICLAYO,PATAPO,Costa,13230,16843,785,PERU_LIBRE,6380,51.27,140117,17,23182,248,0.5369,373,81.15,104,67.58,503,7.83,499,796,481
Segunda,LAMBAYEQUE,CHICLAYO,PATAPO,Costa,13230,16843,785,VOTOS_OTROS,NA,NA,140117,17,23182,248,0.5369,373,81.15,104,67.58,503,7.83,499,796,481
Segunda,LAMBAYEQUE,CHICLAYO,PICSI,Costa,5439,6845,418,FUERZA_POPULAR,2480,49.39,140111,11,10879,461,0.4539,648,80.95,118,62.25,726,8.05,450,507.3,917
Segunda,LAMBAYEQUE,CHICLAYO,PICSI,Costa,5439,6845,418,PERU_LIBRE,2541,50.61,140111,11,10879,461,0.4539,648,80.95,118,62.25,726,8.05,450,507.3,917
Segunda,LAMBAYEQUE,CHICLAYO,PICSI,Costa,5439,6845,418,VOTOS_OTROS,NA,NA,140111,11,10879,461,0.4539,648,80.95,118,62.25,726,8.05,450,507.3,917
Segunda,LAMBAYEQUE,CHICLAYO,PIMENTEL,Costa,18444,23614,1155,FUERZA_POPULAR,11066,64.01,140112,12,50545,125,0.5829,248,79.92,208,74.29,234,9.98,141,850,414
Segunda,LAMBAYEQUE,CHICLAYO,PIMENTEL,Costa,18444,23614,1155,PERU_LIBRE,6223,35.99,140112,12,50545,125,0.5829,248,79.92,208,74.29,234,9.98,141,850,414
Segunda,LAMBAYEQUE,CHICLAYO,PIMENTEL,Costa,18444,23614,1155,VOTOS_OTROS,NA,NA,140112,12,50545,125,0.5829,248,79.92,208,74.29,234,9.98,141,850,414
Segunda,LAMBAYEQUE,CHICLAYO,POMALCA,Costa,15584,20064,1859,FUERZA_POPULAR,6519,47.5,140118,18,25484,223,0.5621,308,82.12,58,66.62,534,8.7,329,843.2,424
Segunda,LAMBAYEQUE,CHICLAYO,POMALCA,Costa,15584,20064,1859,PERU_LIBRE,7206,52.5,140118,18,25484,223,0.5621,308,82.12,58,66.62,534,8.7,329,843.2,424
Segunda,LAMBAYEQUE,CHICLAYO,POMALCA,Costa,15584,20064,1859,VOTOS_OTROS,NA,NA,140118,18,25484,223,0.5621,308,82.12,58,66.62,534,8.7,329,843.2,424
Segunda,LAMBAYEQUE,CHICLAYO,PUCALA,Costa,4965,6584,243,FUERZA_POPULAR,2472,52.35,140119,19,9540,507,0.51,460,80.93,122,70.1,385,8.6,350,640.4,700
Segunda,LAMBAYEQUE,CHICLAYO,PUCALA,Costa,4965,6584,243,PERU_LIBRE,2250,47.65,140119,19,9540,507,0.51,460,80.93,122,70.1,385,8.6,350,640.4,700
Segunda,LAMBAYEQUE,CHICLAYO,PUCALA,Costa,4965,6584,243,VOTOS_OTROS,NA,NA,140119,19,9540,507,0.51,460,80.93,122,70.1,385,8.6,350,640.4,700
Segunda,LAMBAYEQUE,CHICLAYO,REQUE,Costa,9454,12129,621,FUERZA_POPULAR,5290,59.89,140113,13,16475,322,0.5642,301,80.88,124,65.91,568,9.07,256,853,411
Segunda,LAMBAYEQUE,CHICLAYO,REQUE,Costa,9454,12129,621,PERU_LIBRE,3543,40.11,140113,13,16475,322,0.5642,301,80.88,124,65.91,568,9.07,256,853,411
Segunda,LAMBAYEQUE,CHICLAYO,REQUE,Costa,9454,12129,621,VOTOS_OTROS,NA,NA,140113,13,16475,322,0.5642,301,80.88,124,65.91,568,9.07,256,853,411
Segunda,LAMBAYEQUE,CHICLAYO,SAÑA,Costa,5402,7371,321,FUERZA_POPULAR,2690,52.94,140115,15,9738,500,0.527,408,80.69,140,64.4,641,7.84,494,777.5,506
Segunda,LAMBAYEQUE,CHICLAYO,SAÑA,Costa,5402,7371,321,PERU_LIBRE,2391,47.06,140115,15,9738,500,0.527,408,80.69,140,64.4,641,7.84,494,777.5,506
Segunda,LAMBAYEQUE,CHICLAYO,SAÑA,Costa,5402,7371,321,VOTOS_OTROS,NA,NA,140115,15,9738,500,0.527,408,80.69,140,64.4,641,7.84,494,777.5,506
Segunda,LAMBAYEQUE,CHICLAYO,SANTA ROSA,Costa,7013,9225,553,FUERZA_POPULAR,4811,74.47,140114,14,13004,403,0.4559,643,79.06,278,66.02,557,7.08,698,558.5,825
Segunda,LAMBAYEQUE,CHICLAYO,SANTA ROSA,Costa,7013,9225,553,PERU_LIBRE,1649,25.53,140114,14,13004,403,0.4559,643,79.06,278,66.02,557,7.08,698,558.5,825
Segunda,LAMBAYEQUE,CHICLAYO,SANTA ROSA,Costa,7013,9225,553,VOTOS_OTROS,NA,NA,140114,14,13004,403,0.4559,643,79.06,278,66.02,557,7.08,698,558.5,825
Segunda,LAMBAYEQUE,CHICLAYO,TUMAN,Costa,17350,22528,1617,FUERZA_POPULAR,6254,39.75,140120,20,28889,193,0.6225,162,81.23,95,74.48,225,8.99,273,1068.7,209
Segunda,LAMBAYEQUE,CHICLAYO,TUMAN,Costa,17350,22528,1617,PERU_LIBRE,9479,60.25,140120,20,28889,193,0.6225,162,81.23,95,74.48,225,8.99,273,1068.7,209
Segunda,LAMBAYEQUE,CHICLAYO,TUMAN,Costa,17350,22528,1617,VOTOS_OTROS,NA,NA,140120,20,28889,193,0.6225,162,81.23,95,74.48,225,8.99,273,1068.7,209
Segunda,LAMBAYEQUE,FERREÑAFE,CAÑARIS,Costa,5455,9990,539,FUERZA_POPULAR,1158,23.56,140202,2,13230,395,0.171,1845,73.51,1019,24.85,1821,3.44,1819,125,1814
Segunda,LAMBAYEQUE,FERREÑAFE,CAÑARIS,Costa,5455,9990,539,PERU_LIBRE,3758,76.44,140202,2,13230,395,0.171,1845,73.51,1019,24.85,1821,3.44,1819,125,1814
Segunda,LAMBAYEQUE,FERREÑAFE,CAÑARIS,Costa,5455,9990,539,VOTOS_OTROS,NA,NA,140202,2,13230,395,0.171,1845,73.51,1019,24.85,1821,3.44,1819,125,1814
Segunda,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,Costa,21539,28596,1368,FUERZA_POPULAR,11204,55.55,140201,1,35705,162,0.5111,455,68.87,1568,65.67,581,9.54,191,787.4,491
Segunda,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,Costa,21539,28596,1368,PERU_LIBRE,8967,44.45,140201,1,35705,162,0.5111,455,68.87,1568,65.67,581,9.54,191,787.4,491
Segunda,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,Costa,21539,28596,1368,VOTOS_OTROS,NA,NA,140201,1,35705,162,0.5111,455,68.87,1568,65.67,581,9.54,191,787.4,491
Segunda,LAMBAYEQUE,FERREÑAFE,INCAHUASI,Costa,6650,11089,641,FUERZA_POPULAR,1920,31.95,140203,3,14579,352,0.1675,1847,77.56,456,38.8,1557,3.9,1749,90.2,1852
Segunda,LAMBAYEQUE,FERREÑAFE,INCAHUASI,Costa,6650,11089,641,PERU_LIBRE,4089,68.05,140203,3,14579,352,0.1675,1847,77.56,456,38.8,1557,3.9,1749,90.2,1852
Segunda,LAMBAYEQUE,FERREÑAFE,INCAHUASI,Costa,6650,11089,641,VOTOS_OTROS,NA,NA,140203,3,14579,352,0.1675,1847,77.56,456,38.8,1557,3.9,1749,90.2,1852
Segunda,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,Costa,2551,3244,169,FUERZA_POPULAR,1158,48.61,140204,4,3598,994,0.4494,669,70.54,1420,60.44,795,6.66,823,683.1,632
Segunda,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,Costa,2551,3244,169,PERU_LIBRE,1224,51.39,140204,4,3598,994,0.4494,669,70.54,1420,60.44,795,6.66,823,683.1,632
Segunda,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,Costa,2551,3244,169,VOTOS_OTROS,NA,NA,140204,4,3598,994,0.4494,669,70.54,1420,60.44,795,6.66,823,683.1,632
Segunda,LAMBAYEQUE,FERREÑAFE,PITIPO,Costa,11303,15283,668,FUERZA_POPULAR,5387,50.65,140205,5,22806,251,0.4223,767,69.21,1538,54.91,1024,6.08,1014,654.8,673
Segunda,LAMBAYEQUE,FERREÑAFE,PITIPO,Costa,11303,15283,668,PERU_LIBRE,5248,49.35,140205,5,22806,251,0.4223,767,69.21,1538,54.91,1024,6.08,1014,654.8,673
Segunda,LAMBAYEQUE,FERREÑAFE,PITIPO,Costa,11303,15283,668,VOTOS_OTROS,NA,NA,140205,5,22806,251,0.4223,767,69.21,1538,54.91,1024,6.08,1014,654.8,673
Segunda,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,Costa,8163,10402,603,FUERZA_POPULAR,4318,57.12,140206,6,13710,379,0.4831,542,70.96,1384,64.8,620,8.45,374,693.5,619
Segunda,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,Costa,8163,10402,603,PERU_LIBRE,3242,42.88,140206,6,13710,379,0.4831,542,70.96,1384,64.8,620,8.45,374,693.5,619
Segunda,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,Costa,8163,10402,603,VOTOS_OTROS,NA,NA,140206,6,13710,379,0.4831,542,70.96,1384,64.8,620,8.45,374,693.5,619
Segunda,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,Costa,1145,1507,57,FUERZA_POPULAR,539,49.54,140302,2,936,1627,0.4164,796,75.43,731,54.7,1032,5.6,1192,588.2,774
Segunda,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,Costa,1145,1507,57,PERU_LIBRE,549,50.46,140302,2,936,1627,0.4164,796,75.43,731,54.7,1032,5.6,1192,588.2,774
Segunda,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,Costa,1145,1507,57,VOTOS_OTROS,NA,NA,140302,2,936,1627,0.4164,796,75.43,731,54.7,1032,5.6,1192,588.2,774
Segunda,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,Costa,6135,7924,256,FUERZA_POPULAR,3664,62.32,140303,3,8932,541,0.477,556,76.11,636,70.18,383,7.59,561,622.2,723
Segunda,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,Costa,6135,7924,256,PERU_LIBRE,2215,37.68,140303,3,8932,541,0.477,556,76.11,636,70.18,383,7.59,561,622.2,723
Segunda,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,Costa,6135,7924,256,VOTOS_OTROS,NA,NA,140303,3,8932,541,0.477,556,76.11,636,70.18,383,7.59,561,622.2,723
Segunda,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,Costa,10389,12988,645,FUERZA_POPULAR,5661,58.1,140304,4,18530,299,0.5059,475,75.21,767,65.55,586,7.52,580,777.6,505
Segunda,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,Costa,10389,12988,645,PERU_LIBRE,4083,41.9,140304,4,18530,299,0.5059,475,75.21,767,65.55,586,7.52,580,777.6,505
Segunda,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,Costa,10389,12988,645,VOTOS_OTROS,NA,NA,140304,4,18530,299,0.5059,475,75.21,767,65.55,586,7.52,580,777.6,505
Segunda,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,Costa,43253,55784,3535,FUERZA_POPULAR,20575,51.8,140301,1,79617,74,0.5539,326,74.69,830,66.9,525,9.54,189,872.6,391
Segunda,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,Costa,43253,55784,3535,PERU_LIBRE,19143,48.2,140301,1,79617,74,0.5539,326,74.69,830,66.9,525,9.54,189,872.6,391
Segunda,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,Costa,43253,55784,3535,VOTOS_OTROS,NA,NA,140301,1,79617,74,0.5539,326,74.69,830,66.9,525,9.54,189,872.6,391
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,Costa,12096,15185,709,FUERZA_POPULAR,6219,54.61,140305,5,18730,296,0.4531,652,76.6,564,57.77,911,6.84,772,623.9,720
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,Costa,12096,15185,709,PERU_LIBRE,5168,45.39,140305,5,18730,296,0.4531,652,76.6,564,57.77,911,6.84,772,623.9,720
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,Costa,12096,15185,709,VOTOS_OTROS,NA,NA,140305,5,18730,296,0.4531,652,76.6,564,57.77,911,6.84,772,623.9,720
Segunda,LAMBAYEQUE,LAMBAYEQUE,MORROPE,Costa,27134,33641,1662,FUERZA_POPULAR,17771,69.77,140306,6,48902,127,0.388,928,75.68,690,50.65,1205,4.89,1450,548.2,847
Segunda,LAMBAYEQUE,LAMBAYEQUE,MORROPE,Costa,27134,33641,1662,PERU_LIBRE,7701,30.23,140306,6,48902,127,0.388,928,75.68,690,50.65,1205,4.89,1450,548.2,847
Segunda,LAMBAYEQUE,LAMBAYEQUE,MORROPE,Costa,27134,33641,1662,VOTOS_OTROS,NA,NA,140306,6,48902,127,0.388,928,75.68,690,50.65,1205,4.89,1450,548.2,847
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Costa,16612,21482,894,FUERZA_POPULAR,7985,50.8,140307,7,28735,194,0.4975,501,75.94,656,58.34,888,7.7,533,761.3,523
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Costa,16612,21482,894,PERU_LIBRE,7733,49.2,140307,7,28735,194,0.4975,501,75.94,656,58.34,888,7.7,533,761.3,523
Segunda,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Costa,16612,21482,894,VOTOS_OTROS,NA,NA,140307,7,28735,194,0.4975,501,75.94,656,58.34,888,7.7,533,761.3,523
Segunda,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Costa,26237,34264,1879,FUERZA_POPULAR,11382,46.73,140308,8,44335,140,0.4703,584,74.91,803,59.05,842,6.37,919,742.5,546
Segunda,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Costa,26237,34264,1879,PERU_LIBRE,12976,53.27,140308,8,44335,140,0.4703,584,74.91,803,59.05,842,6.37,919,742.5,546
Segunda,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Costa,26237,34264,1879,VOTOS_OTROS,NA,NA,140308,8,44335,140,0.4703,584,74.91,803,59.05,842,6.37,919,742.5,546
Segunda,LAMBAYEQUE,LAMBAYEQUE,PACORA,Costa,4634,5967,236,FUERZA_POPULAR,2549,57.96,140309,9,7702,616,0.4608,627,75.08,785,55.99,980,7.37,618,651.8,680
Segunda,LAMBAYEQUE,LAMBAYEQUE,PACORA,Costa,4634,5967,236,PERU_LIBRE,1849,42.04,140309,9,7702,616,0.4608,627,75.08,785,55.99,980,7.37,618,651.8,680
Segunda,LAMBAYEQUE,LAMBAYEQUE,PACORA,Costa,4634,5967,236,VOTOS_OTROS,NA,NA,140309,9,7702,616,0.4608,627,75.08,785,55.99,980,7.37,618,651.8,680
Segunda,LAMBAYEQUE,LAMBAYEQUE,SALAS,Costa,7987,11171,577,FUERZA_POPULAR,3895,52.56,140310,10,11988,427,0.2726,1578,76.98,527,44.76,1399,4.67,1539,226.4,1625
Segunda,LAMBAYEQUE,LAMBAYEQUE,SALAS,Costa,7987,11171,577,PERU_LIBRE,3515,47.44,140310,10,11988,427,0.2726,1578,76.98,527,44.76,1399,4.67,1539,226.4,1625
Segunda,LAMBAYEQUE,LAMBAYEQUE,SALAS,Costa,7987,11171,577,VOTOS_OTROS,NA,NA,140310,10,11988,427,0.2726,1578,76.98,527,44.76,1399,4.67,1539,226.4,1625
Segunda,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,Costa,8763,11142,498,FUERZA_POPULAR,5610,67.88,140311,11,17973,303,0.4076,835,75.77,679,63.57,675,7.36,622,430.5,1092
Segunda,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,Costa,8763,11142,498,PERU_LIBRE,2655,32.12,140311,11,17973,303,0.4076,835,75.77,679,63.57,675,7.36,622,430.5,1092
Segunda,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,Costa,8763,11142,498,VOTOS_OTROS,NA,NA,140311,11,17973,303,0.4076,835,75.77,679,63.57,675,7.36,622,430.5,1092
Segunda,LAMBAYEQUE,LAMBAYEQUE,TUCUME,Costa,14696,18516,779,FUERZA_POPULAR,9342,67.13,140312,12,22675,253,0.4727,577,75.81,673,65.2,605,6.72,805,681.4,637
Segunda,LAMBAYEQUE,LAMBAYEQUE,TUCUME,Costa,14696,18516,779,PERU_LIBRE,4575,32.87,140312,12,22675,253,0.4727,577,75.81,673,65.2,605,6.72,805,681.4,637
Segunda,LAMBAYEQUE,LAMBAYEQUE,TUCUME,Costa,14696,18516,779,VOTOS_OTROS,NA,NA,140312,12,22675,253,0.4727,577,75.81,673,65.2,605,6.72,805,681.4,637
Segunda,LIMA,BARRANCA,BARRANCA,Costa,41952,54525,2676,FUERZA_POPULAR,22999,58.56,150201,1,74927,84,0.6352,131,80.8,130,71.35,336,9.4,209,1133.8,164
Segunda,LIMA,BARRANCA,BARRANCA,Costa,41952,54525,2676,PERU_LIBRE,16277,41.44,150201,1,74927,84,0.6352,131,80.8,130,71.35,336,9.4,209,1133.8,164
Segunda,LIMA,BARRANCA,BARRANCA,Costa,41952,54525,2676,VOTOS_OTROS,NA,NA,150201,1,74927,84,0.6352,131,80.8,130,71.35,336,9.4,209,1133.8,164
Segunda,LIMA,BARRANCA,PARAMONGA,Costa,14161,19516,1088,FUERZA_POPULAR,6422,49.12,150202,2,20521,275,0.6269,154,82.18,54,72.31,300,8.96,280,1090.3,193
Segunda,LIMA,BARRANCA,PARAMONGA,Costa,14161,19516,1088,PERU_LIBRE,6651,50.88,150202,2,20521,275,0.6269,154,82.18,54,72.31,300,8.96,280,1090.3,193
Segunda,LIMA,BARRANCA,PARAMONGA,Costa,14161,19516,1088,VOTOS_OTROS,NA,NA,150202,2,20521,275,0.6269,154,82.18,54,72.31,300,8.96,280,1090.3,193
Segunda,LIMA,BARRANCA,PATIVILCA,Costa,10904,14640,628,FUERZA_POPULAR,5626,54.75,150203,3,19808,282,0.609,188,83.28,28,68.21,469,7.75,523,1106.8,179
Segunda,LIMA,BARRANCA,PATIVILCA,Costa,10904,14640,628,PERU_LIBRE,4650,45.25,150203,3,19808,282,0.609,188,83.28,28,68.21,469,7.75,523,1106.8,179
Segunda,LIMA,BARRANCA,PATIVILCA,Costa,10904,14640,628,VOTOS_OTROS,NA,NA,150203,3,19808,282,0.609,188,83.28,28,68.21,469,7.75,523,1106.8,179
Segunda,LIMA,BARRANCA,SUPE,Costa,14380,18751,918,FUERZA_POPULAR,7624,56.63,150204,4,24647,233,0.6308,149,79.95,204,65.83,574,8.15,432,1280.5,92
Segunda,LIMA,BARRANCA,SUPE,Costa,14380,18751,918,PERU_LIBRE,5838,43.37,150204,4,24647,233,0.6308,149,79.95,204,65.83,574,8.15,432,1280.5,92
Segunda,LIMA,BARRANCA,SUPE,Costa,14380,18751,918,VOTOS_OTROS,NA,NA,150204,4,24647,233,0.6308,149,79.95,204,65.83,574,8.15,432,1280.5,92
Segunda,LIMA,BARRANCA,SUPE PUERTO,Costa,7030,9521,600,FUERZA_POPULAR,3435,53.42,150205,5,12371,421,0.6329,141,81.58,80,69.32,422,8.94,284,1157.3,155
Segunda,LIMA,BARRANCA,SUPE PUERTO,Costa,7030,9521,600,PERU_LIBRE,2995,46.58,150205,5,12371,421,0.6329,141,81.58,80,69.32,422,8.94,284,1157.3,155
Segunda,LIMA,BARRANCA,SUPE PUERTO,Costa,7030,9521,600,VOTOS_OTROS,NA,NA,150205,5,12371,421,0.6329,141,81.58,80,69.32,422,8.94,284,1157.3,155
Segunda,LIMA,CAJATAMBO,CAJATAMBO,Costa,1031,1661,83,FUERZA_POPULAR,374,39.45,150301,1,1680,1391,0.4949,507,70.53,1422,58.34,887,7.61,555,840.9,428
Segunda,LIMA,CAJATAMBO,CAJATAMBO,Costa,1031,1661,83,PERU_LIBRE,574,60.55,150301,1,1680,1391,0.4949,507,70.53,1422,58.34,887,7.61,555,840.9,428
Segunda,LIMA,CAJATAMBO,CAJATAMBO,Costa,1031,1661,83,VOTOS_OTROS,NA,NA,150301,1,1680,1391,0.4949,507,70.53,1422,58.34,887,7.61,555,840.9,428
Segunda,LIMA,CAJATAMBO,COPA,Costa,484,772,53,FUERZA_POPULAR,298,69.14,150302,2,705,1701,0.1532,1856,70.72,1406,36.22,1617,5.3,1304,74,1864
Segunda,LIMA,CAJATAMBO,COPA,Costa,484,772,53,PERU_LIBRE,133,30.86,150302,2,705,1701,0.1532,1856,70.72,1406,36.22,1617,5.3,1304,74,1864
Segunda,LIMA,CAJATAMBO,COPA,Costa,484,772,53,VOTOS_OTROS,NA,NA,150302,2,705,1701,0.1532,1856,70.72,1406,36.22,1617,5.3,1304,74,1864
Segunda,LIMA,CAJATAMBO,GORGOR,Costa,827,1388,41,FUERZA_POPULAR,489,62.21,150303,3,2492,1191,0.277,1548,68.6,1584,31.8,1731,6.85,767,249.5,1554
Segunda,LIMA,CAJATAMBO,GORGOR,Costa,827,1388,41,PERU_LIBRE,297,37.79,150303,3,2492,1191,0.277,1548,68.6,1584,31.8,1731,6.85,767,249.5,1554
Segunda,LIMA,CAJATAMBO,GORGOR,Costa,827,1388,41,VOTOS_OTROS,NA,NA,150303,3,2492,1191,0.277,1548,68.6,1584,31.8,1731,6.85,767,249.5,1554
Segunda,LIMA,CAJATAMBO,HUANCAPON,Costa,478,840,35,FUERZA_POPULAR,238,53.72,150304,4,813,1669,0.3918,909,72.15,1214,61.94,730,6.4,899,456,1027
Segunda,LIMA,CAJATAMBO,HUANCAPON,Costa,478,840,35,PERU_LIBRE,205,46.28,150304,4,813,1669,0.3918,909,72.15,1214,61.94,730,6.4,899,456,1027
Segunda,LIMA,CAJATAMBO,HUANCAPON,Costa,478,840,35,VOTOS_OTROS,NA,NA,150304,4,813,1669,0.3918,909,72.15,1214,61.94,730,6.4,899,456,1027
Segunda,LIMA,CAJATAMBO,MANAS,Costa,599,959,21,FUERZA_POPULAR,350,60.55,150305,5,899,1641,0.4741,571,69.89,1472,58.92,849,7.87,482,734.7,557
Segunda,LIMA,CAJATAMBO,MANAS,Costa,599,959,21,PERU_LIBRE,228,39.45,150305,5,899,1641,0.4741,571,69.89,1472,58.92,849,7.87,482,734.7,557
Segunda,LIMA,CAJATAMBO,MANAS,Costa,599,959,21,VOTOS_OTROS,NA,NA,150305,5,899,1641,0.4741,571,69.89,1472,58.92,849,7.87,482,734.7,557
Segunda,LIMA,CAÑETE,ASIA,Costa,7167,8604,266,FUERZA_POPULAR,3774,54.69,150502,2,10998,456,0.6741,76,78.06,403,82.24,37,9.3,219,1330.6,79
Segunda,LIMA,CAÑETE,ASIA,Costa,7167,8604,266,PERU_LIBRE,3127,45.31,150502,2,10998,456,0.6741,76,78.06,403,82.24,37,9.3,219,1330.6,79
Segunda,LIMA,CAÑETE,ASIA,Costa,7167,8604,266,VOTOS_OTROS,NA,NA,150502,2,10998,456,0.6741,76,78.06,403,82.24,37,9.3,219,1330.6,79
Segunda,LIMA,CAÑETE,CALANGO,Costa,1528,1916,72,FUERZA_POPULAR,820,56.32,150503,3,2356,1219,0.603,202,78.92,292,77.7,125,7.98,460,1069.3,208
Segunda,LIMA,CAÑETE,CALANGO,Costa,1528,1916,72,PERU_LIBRE,636,43.68,150503,3,2356,1219,0.603,202,78.92,292,77.7,125,7.98,460,1069.3,208
Segunda,LIMA,CAÑETE,CALANGO,Costa,1528,1916,72,VOTOS_OTROS,NA,NA,150503,3,2356,1219,0.603,202,78.92,292,77.7,125,7.98,460,1069.3,208
Segunda,LIMA,CAÑETE,CERRO AZUL,Costa,5045,6130,287,FUERZA_POPULAR,2790,58.64,150504,4,8733,550,0.6532,103,78.93,291,84.06,19,9.06,257,1200.8,131
Segunda,LIMA,CAÑETE,CERRO AZUL,Costa,5045,6130,287,PERU_LIBRE,1968,41.36,150504,4,8733,550,0.6532,103,78.93,291,84.06,19,9.06,257,1200.8,131
