VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS
Segunda,HUANCAVELICA,ACOBAMBA,MARCAS,Sierra,1048,1567,74,fuerza_popular,181
Segunda,HUANCAVELICA,ACOBAMBA,PAUCARA,Sierra,6074,8510,264,fuerza_popular,658
Segunda,HUANCAVELICA,ACOBAMBA,POMACOCHA,Sierra,1725,2553,103,fuerza_popular,265
Segunda,HUANCAVELICA,ACOBAMBA,ROSARIO,Sierra,2969,4454,172,fuerza_popular,319
Segunda,HUANCAVELICA,ANGARAES,ANCHONGA,Sierra,4070,5421,169,fuerza_popular,117
Segunda,HUANCAVELICA,ANGARAES,CALLANMARCA,Sierra,451,667,17,fuerza_popular,41
Segunda,HUANCAVELICA,ANGARAES,CCOCHACCASA,Sierra,1911,2558,82,fuerza_popular,130
Segunda,HUANCAVELICA,ANGARAES,CHINCHO,Sierra,661,950,25,fuerza_popular,212
Segunda,HUANCAVELICA,ANGARAES,CONGALLA,Sierra,1955,2905,123,fuerza_popular,195
Segunda,HUANCAVELICA,ANGARAES,HUALLAY-GRANDE,Sierra,792,1086,41,fuerza_popular,78
Segunda,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,Sierra,745,1102,41,fuerza_popular,73
Segunda,HUANCAVELICA,ANGARAES,JULCAMARCA,Sierra,653,931,22,fuerza_popular,92
Segunda,HUANCAVELICA,ANGARAES,LIRCAY,Sierra,12575,17993,887,fuerza_popular,1597
Segunda,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,Sierra,554,803,11,fuerza_popular,71
Segunda,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,Sierra,732,1023,36,fuerza_popular,126
Segunda,HUANCAVELICA,ANGARAES,SECCLLA,Sierra,1584,2160,52,fuerza_popular,94
Segunda,HUANCAVELICA,CASTROVIRREYNA,ARMA,Sierra,755,1350,48,fuerza_popular,334
Segunda,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,Sierra,943,1503,39,fuerza_popular,212
Segunda,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,Sierra,720,1207,33,fuerza_popular,204
Segunda,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,Sierra,1611,2467,79,fuerza_popular,488
Segunda,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,Sierra,553,881,14,fuerza_popular,105
Segunda,HUANCAVELICA,CASTROVIRREYNA,COCAS,Sierra,492,817,38,fuerza_popular,164
Segunda,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,Sierra,961,1520,30,fuerza_popular,236
Segunda,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,Sierra,325,527,9,fuerza_popular,132
Segunda,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,Sierra,589,1012,32,fuerza_popular,195
Segunda,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,Sierra,509,718,14,fuerza_popular,207
Segunda,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,Sierra,733,1122,40,fuerza_popular,103
Segunda,HUANCAVELICA,CASTROVIRREYNA,TANTARA,Sierra,429,730,20,fuerza_popular,248
Segunda,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,Sierra,971,1492,39,fuerza_popular,334
Segunda,HUANCAVELICA,CHURCAMPA,ANCO,Sierra,2725,4343,171,fuerza_popular,278
Segunda,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,Sierra,1193,1855,76,fuerza_popular,228
Segunda,HUANCAVELICA,CHURCAMPA,CHURCAMPA,Sierra,2610,4061,154,fuerza_popular,342
Segunda,HUANCAVELICA,CHURCAMPA,COSME,Sierra,1637,2341,170,fuerza_popular,196
Segunda,HUANCAVELICA,CHURCAMPA,EL CARMEN,Sierra,1255,2009,78,fuerza_popular,165
Segunda,HUANCAVELICA,CHURCAMPA,LA MERCED,Sierra,421,646,16,fuerza_popular,100
Segunda,HUANCAVELICA,CHURCAMPA,LOCROJA,Sierra,2041,3100,119,fuerza_popular,217
Segunda,HUANCAVELICA,CHURCAMPA,PACHAMARCA,Sierra,1044,1787,66,fuerza_popular,172
Segunda,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,Sierra,2639,4039,160,fuerza_popular,449
Segunda,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,Sierra,498,718,13,fuerza_popular,137
Segunda,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,Sierra,1405,2327,77,fuerza_popular,301
Segunda,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,Sierra,1352,1961,54,fuerza_popular,334
Segunda,HUANCAVELICA,HUANCAVELICA,ACORIA,Sierra,11207,16904,591,fuerza_popular,1077
Segunda,HUANCAVELICA,HUANCAVELICA,ASCENSION,Sierra,7201,8836,305,fuerza_popular,686
Segunda,HUANCAVELICA,HUANCAVELICA,CONAYCA,Sierra,449,737,34,fuerza_popular,60
Segunda,HUANCAVELICA,HUANCAVELICA,CUENCA,Sierra,982,1519,71,fuerza_popular,206
Segunda,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,Sierra,1240,1715,64,fuerza_popular,162
Segunda,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Sierra,24126,30962,1106,fuerza_popular,2899
Segunda,HUANCAVELICA,HUANCAVELICA,HUANDO,Sierra,3525,5374,188,fuerza_popular,369
Segunda,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,Sierra,379,597,37,fuerza_popular,49
Segunda,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,Sierra,661,952,26,fuerza_popular,215
Segunda,HUANCAVELICA,HUANCAVELICA,LARIA,Sierra,478,757,26,fuerza_popular,59
Segunda,HUANCAVELICA,HUANCAVELICA,MANTA,Sierra,492,749,31,fuerza_popular,89
Segunda,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,Sierra,508,763,34,fuerza_popular,132
Segunda,HUANCAVELICA,HUANCAVELICA,MOYA,Sierra,633,1023,38,fuerza_popular,159
Segunda,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,Sierra,1103,1546,53,fuerza_popular,77
Segunda,HUANCAVELICA,HUANCAVELICA,PALCA,Sierra,1698,2398,86,fuerza_popular,198
Segunda,HUANCAVELICA,HUANCAVELICA,PILCHACA,Sierra,386,592,25,fuerza_popular,91
Segunda,HUANCAVELICA,HUANCAVELICA,VILCA,Sierra,1128,1791,58,fuerza_popular,180
Segunda,HUANCAVELICA,HUANCAVELICA,YAULI,Sierra,12245,16016,413,fuerza_popular,853
Segunda,HUANCAVELICA,HUAYTARA,AYAVI,Sierra,463,724,17,fuerza_popular,175
Segunda,HUANCAVELICA,HUAYTARA,CORDOVA,Sierra,740,1273,19,fuerza_popular,257
Segunda,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Sierra,238,404,14,fuerza_popular,61
Segunda,HUANCAVELICA,HUAYTARA,HUAYTARA,Sierra,1145,1678,44,fuerza_popular,409
Segunda,HUANCAVELICA,HUAYTARA,LARAMARCA,Sierra,343,551,18,fuerza_popular,121
Segunda,HUANCAVELICA,HUAYTARA,OCOYO,Sierra,519,976,27,fuerza_popular,129
Segunda,HUANCAVELICA,HUAYTARA,PILPICHACA,Sierra,2159,3320,119,fuerza_popular,351
Segunda,HUANCAVELICA,HUAYTARA,QUERCO,Sierra,404,768,19,fuerza_popular,144
Segunda,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Sierra,402,712,19,fuerza_popular,97
Segunda,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Sierra,765,1304,55,fuerza_popular,261
Segunda,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,Sierra,550,1031,36,fuerza_popular,192
Segunda,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Sierra,444,667,23,fuerza_popular,178
Segunda,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Sierra,1205,2427,59,fuerza_popular,496
Segunda,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Sierra,341,670,19,fuerza_popular,46
Segunda,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Sierra,499,919,25,fuerza_popular,181
Segunda,HUANCAVELICA,HUAYTARA,TAMBO,Sierra,534,866,23,fuerza_popular,227
Segunda,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Sierra,2421,3456,122,fuerza_popular,361
Segunda,HUANCAVELICA,TAYACAJA,ACRAQUIA,Sierra,2666,3598,121,fuerza_popular,321
Segunda,HUANCAVELICA,TAYACAJA,AHUAYCHA,Sierra,2586,3636,113,fuerza_popular,334
Segunda,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Sierra,1068,1617,76,fuerza_popular,143
Segunda,HUANCAVELICA,TAYACAJA,COLCABAMBA,Sierra,6537,10393,360,fuerza_popular,519
Segunda,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Sierra,5707,7824,333,fuerza_popular,700
Segunda,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Sierra,1668,2477,102,fuerza_popular,523
Segunda,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Sierra,2274,3747,145,fuerza_popular,259
Segunda,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Sierra,1101,1466,53,fuerza_popular,211
Segunda,HUANCAVELICA,TAYACAJA,PAMPAS,Sierra,5110,7303,330,fuerza_popular,915
Segunda,HUANCAVELICA,TAYACAJA,PAZOS,Sierra,3843,5013,177,fuerza_popular,384
Segunda,HUANCAVELICA,TAYACAJA,PICHOS,Sierra,1286,1727,52,fuerza_popular,84
Segunda,HUANCAVELICA,TAYACAJA,QUICHUAS,Sierra,2412,3522,123,fuerza_popular,283
Segunda,HUANCAVELICA,TAYACAJA,QUISHUAR,Sierra,415,624,27,fuerza_popular,109
Segunda,HUANCAVELICA,TAYACAJA,ROBLE,Sierra,619,840,48,fuerza_popular,55
Segunda,HUANCAVELICA,TAYACAJA,SALCABAMBA,Sierra,2263,3487,203,fuerza_popular,546
Segunda,HUANCAVELICA,TAYACAJA,SALCAHUASI,Sierra,1655,2637,122,fuerza_popular,488
Segunda,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Sierra,1468,2321,58,fuerza_popular,265
Segunda,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,Sierra,784,1022,44,fuerza_popular,79
Segunda,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Sierra,2313,3769,129,fuerza_popular,538
Segunda,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Sierra,1334,2213,77,fuerza_popular,255
Segunda,HUANUCO,AMBO,AMBO,Sierra,10134,13759,762,fuerza_popular,3498
Segunda,HUANUCO,AMBO,CAYNA,Sierra,1873,2807,84,fuerza_popular,382
Segunda,HUANUCO,AMBO,COLPAS,Sierra,1222,2131,70,fuerza_popular,140
Segunda,HUANUCO,AMBO,CONCHAMARCA,Sierra,3303,4447,217,fuerza_popular,1127
Segunda,HUANUCO,AMBO,HUACAR,Sierra,4769,6755,409,fuerza_popular,1442
Segunda,HUANUCO,AMBO,SAN FRANCISCO,Sierra,1211,1825,75,fuerza_popular,340
Segunda,HUANUCO,AMBO,SAN RAFAEL,Sierra,5250,7985,278,fuerza_popular,1129
Segunda,HUANUCO,AMBO,TOMAY-KICHWA,Sierra,2531,3337,243,fuerza_popular,1044
Segunda,HUANUCO,DOS DE MAYO,CHUQUIS,Sierra,1861,3100,133,fuerza_popular,208
Segunda,HUANUCO,DOS DE MAYO,LA UNION,Sierra,2490,3793,155,fuerza_popular,524
Segunda,HUANUCO,DOS DE MAYO,MARIAS,Sierra,2507,4408,159,fuerza_popular,269
Segunda,HUANUCO,DOS DE MAYO,PACHAS,Sierra,3363,5095,200,fuerza_popular,616
Segunda,HUANUCO,DOS DE MAYO,QUIVILLA,Sierra,551,948,21,fuerza_popular,70
Segunda,HUANUCO,DOS DE MAYO,RIPAN,Sierra,2895,4385,185,fuerza_popular,655
Segunda,HUANUCO,DOS DE MAYO,SHUNQUI,Sierra,1073,1667,37,fuerza_popular,333
Segunda,HUANUCO,DOS DE MAYO,SILLAPATA,Sierra,1611,2612,77,fuerza_popular,226
Segunda,HUANUCO,DOS DE MAYO,YANAS,Sierra,1438,2252,104,fuerza_popular,323
Segunda,HUANUCO,HUACAYBAMBA,CANCHABAMBA,Sierra,1358,2261,81,fuerza_popular,197
Segunda,HUANUCO,HUACAYBAMBA,COCHABAMBA,Sierra,650,1339,19,fuerza_popular,107
Segunda,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,Sierra,2425,4250,211,fuerza_popular,377
Segunda,HUANUCO,HUACAYBAMBA,PINRA,Sierra,2950,4944,262,fuerza_popular,463
Segunda,HUANUCO,HUAMALIES,ARANCAY,Sierra,692,1511,35,fuerza_popular,121
Segunda,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,Sierra,2065,3112,137,fuerza_popular,281
Segunda,HUANUCO,HUAMALIES,JACAS GRANDE,Sierra,2912,4907,211,fuerza_popular,374
Segunda,HUANUCO,HUAMALIES,JIRCAN,Sierra,614,1286,41,fuerza_popular,174
Segunda,HUANUCO,HUAMALIES,LLATA,Sierra,6383,9631,416,fuerza_popular,1151
Segunda,HUANUCO,HUAMALIES,MIRAFLORES,Sierra,1753,2626,90,fuerza_popular,118
Segunda,HUANUCO,HUAMALIES,MONZON,Sierra,6451,10122,360,fuerza_popular,1175
Segunda,HUANUCO,HUAMALIES,PUNCHAO,Sierra,1129,1657,66,fuerza_popular,196
Segunda,HUANUCO,HUAMALIES,PUÑOS,Sierra,2451,3721,126,fuerza_popular,321
Segunda,HUANUCO,HUAMALIES,SINGA,Sierra,1475,2601,142,fuerza_popular,216
Segunda,HUANUCO,HUAMALIES,TANTAMAYO,Sierra,1017,1724,75,fuerza_popular,247
Segunda,HUANUCO,HUANUCO,AMARILIS,Sierra,47560,62312,3412,fuerza_popular,18054
Segunda,HUANUCO,HUANUCO,CHINCHAO,Sierra,8625,13098,886,fuerza_popular,3502
Segunda,HUANUCO,HUANUCO,CHURUBAMBA,Sierra,10474,14984,1010,fuerza_popular,1730
Segunda,HUANUCO,HUANUCO,HUANUCO,Sierra,51659,69020,3364,fuerza_popular,21854
Segunda,HUANUCO,HUANUCO,MARGOS,Sierra,3287,5352,141,fuerza_popular,342
Segunda,HUANUCO,HUANUCO,PILLCO MARCA,Sierra,19523,25009,1300,fuerza_popular,5806
Segunda,HUANUCO,HUANUCO,QUISQUI,Sierra,3134,4437,156,fuerza_popular,446
Segunda,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,Sierra,3258,4416,253,fuerza_popular,734
Segunda,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,Sierra,4319,5593,356,fuerza_popular,975
Segunda,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,Sierra,1881,3164,122,fuerza_popular,136
Segunda,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,Sierra,12249,17103,1355,fuerza_popular,2574
Segunda,HUANUCO,HUANUCO,YACUS,Sierra,1635,2208,48,fuerza_popular,122
Segunda,HUANUCO,HUANUCO,YARUMAYO,Sierra,1413,2086,61,fuerza_popular,161
Segunda,HUANUCO,LAURICOCHA,BAÑOS,Sierra,1468,2443,95,fuerza_popular,286
Segunda,HUANUCO,LAURICOCHA,JESUS,Sierra,2376,3603,91,fuerza_popular,303
Segunda,HUANUCO,LAURICOCHA,JIVIA,Sierra,923,1540,53,fuerza_popular,103
Segunda,HUANUCO,LAURICOCHA,QUEROPALCA,Sierra,345,665,18,fuerza_popular,63
Segunda,HUANUCO,LAURICOCHA,RONDOS,Sierra,2347,3916,82,fuerza_popular,428
Segunda,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,Sierra,1062,1765,33,fuerza_popular,88
Segunda,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,Sierra,2269,3646,64,fuerza_popular,215
Segunda,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,Sierra,4446,5411,299,fuerza_popular,1995
Segunda,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,Sierra,4121,5970,295,fuerza_popular,1306
Segunda,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,Sierra,2284,3242,140,fuerza_popular,807
Segunda,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,Sierra,12942,18368,877,fuerza_popular,4378
Segunda,HUANUCO,LEONCIO PRADO,LUYANDO,Sierra,5337,7353,282,fuerza_popular,2241
Segunda,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,Sierra,6395,9106,548,fuerza_popular,2500
Segunda,HUANUCO,LEONCIO PRADO,PUCAYACU,Sierra,1752,2203,126,fuerza_popular,461
Segunda,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,Sierra,1835,2311,137,fuerza_popular,487
Segunda,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Sierra,31740,45111,2099,fuerza_popular,16206
Segunda,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,Sierra,1273,1578,82,fuerza_popular,309
Segunda,HUANUCO,MARAÑON,CHOLON,Sierra,2614,4407,120,fuerza_popular,555
Segunda,HUANUCO,MARAÑON,HUACRACHUCO,Sierra,6943,10559,613,fuerza_popular,2477
Segunda,HUANUCO,MARAÑON,LA MORADA,Sierra,1569,2001,103,fuerza_popular,255
Segunda,HUANUCO,MARAÑON,SAN BUENAVENTURA,Sierra,1151,1815,102,fuerza_popular,294
Segunda,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,Sierra,1093,1418,44,fuerza_popular,228
Segunda,HUANUCO,PACHITEA,CHAGLLA,Sierra,5016,8244,311,fuerza_popular,1504
Segunda,HUANUCO,PACHITEA,MOLINO,Sierra,6586,9418,452,fuerza_popular,968
Segunda,HUANUCO,PACHITEA,PANAO,Sierra,9497,14847,607,fuerza_popular,1457
Segunda,HUANUCO,PACHITEA,UMARI,Sierra,5624,8684,305,fuerza_popular,639
Segunda,HUANUCO,PUERTO INCA,CODO DEL POZUZO,Sierra,3128,5182,208,fuerza_popular,1565
Segunda,HUANUCO,PUERTO INCA,HONORIA,Sierra,2913,4438,160,fuerza_popular,1195
Segunda,HUANUCO,PUERTO INCA,PUERTO INCA,Sierra,5106,8536,347,fuerza_popular,1603
Segunda,HUANUCO,PUERTO INCA,TOURNAVISTA,Sierra,2679,4122,317,fuerza_popular,654
Segunda,HUANUCO,PUERTO INCA,YUYAPICHIS,Sierra,2455,4157,171,fuerza_popular,771
Segunda,HUANUCO,YAROWILCA,APARICIO POMARES,Sierra,3032,5076,144,fuerza_popular,236
Segunda,HUANUCO,YAROWILCA,CAHUAC,Sierra,1090,2136,44,fuerza_popular,157
Segunda,HUANUCO,YAROWILCA,CHACABAMBA,Sierra,990,1781,35,fuerza_popular,68
Segunda,HUANUCO,YAROWILCA,CHAVINILLO,Sierra,3183,5038,186,fuerza_popular,224
Segunda,HUANUCO,YAROWILCA,CHORAS,Sierra,1650,2749,45,fuerza_popular,100
Segunda,HUANUCO,YAROWILCA,JACAS CHICO,Sierra,1187,1844,56,fuerza_popular,191
Segunda,HUANUCO,YAROWILCA,OBAS,Sierra,2627,4437,97,fuerza_popular,239
Segunda,HUANUCO,YAROWILCA,PAMPAMARCA,Sierra,747,1511,31,fuerza_popular,63
Segunda,ICA,CHINCHA,ALTO LARAN,Costa,4862,5715,226,fuerza_popular,2193
Segunda,ICA,CHINCHA,CHAVIN,Costa,1594,2529,45,fuerza_popular,286
Segunda,ICA,CHINCHA,CHINCHA ALTA,Costa,48753,59656,3757,fuerza_popular,26243
Segunda,ICA,CHINCHA,CHINCHA BAJA,Costa,8943,10655,536,fuerza_popular,4110
Segunda,ICA,CHINCHA,EL CARMEN,Costa,8484,10032,526,fuerza_popular,3402
Segunda,ICA,CHINCHA,GROCIO PRADO,Costa,14236,17000,794,fuerza_popular,7098
Segunda,ICA,CHINCHA,PUEBLO NUEVO,Costa,32733,39592,2050,fuerza_popular,15804
Segunda,ICA,CHINCHA,SAN JUAN DE YANAC,Costa,660,1050,45,fuerza_popular,178
Segunda,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,Costa,719,1135,13,fuerza_popular,272
Segunda,ICA,CHINCHA,SUNAMPE,Costa,15480,18390,1369,fuerza_popular,7758
Segunda,ICA,CHINCHA,TAMBO DE MORA,Costa,3200,3882,154,fuerza_popular,1916
Segunda,ICA,ICA,ICA,Costa,103389,133922,5556,fuerza_popular,58750
Segunda,ICA,ICA,LA TINGUIÑA,Costa,23023,28314,1235,fuerza_popular,10964
Segunda,ICA,ICA,LOS AQUIJES,Costa,10822,13171,469,fuerza_popular,5132
Segunda,ICA,ICA,OCUCAJE,Costa,3198,4017,132,fuerza_popular,1362
Segunda,ICA,ICA,PACHACUTEC,Costa,4596,5398,163,fuerza_popular,1859
Segunda,ICA,ICA,PARCONA,Costa,30250,37964,1589,fuerza_popular,14949
Segunda,ICA,ICA,PUEBLO NUEVO,Costa,3692,4441,173,fuerza_popular,1637
Segunda,ICA,ICA,SALAS,Costa,12821,15685,670,fuerza_popular,5209
Segunda,ICA,ICA,SAN JOSE DE LOS MOLINOS,Costa,4676,5735,219,fuerza_popular,2124
Segunda,ICA,ICA,SAN JUAN BAUTISTA,Costa,4916,5983,166,fuerza_popular,2664
Segunda,ICA,ICA,SANTIAGO,Costa,15955,19201,908,fuerza_popular,5150
Segunda,ICA,ICA,SUBTANJALLA,Costa,15216,18745,656,fuerza_popular,7416
Segunda,ICA,ICA,TATE,Costa,3214,3977,200,fuerza_popular,1427
Segunda,ICA,ICA,YAUCA DEL ROSARIO,Costa,1605,2092,56,fuerza_popular,669
Segunda,ICA,NASCA,CHANGUILLO,Costa,1511,2003,43,fuerza_popular,576
Segunda,ICA,NASCA,EL INGENIO,Costa,2102,2727,75,fuerza_popular,1257
Segunda,ICA,NASCA,MARCONA,Costa,9075,13498,447,fuerza_popular,3107
Segunda,ICA,NASCA,NASCA,Costa,18478,24513,906,fuerza_popular,9868
Segunda,ICA,NASCA,VISTA ALEGRE,Costa,11605,15078,544,fuerza_popular,5947
Segunda,ICA,PALPA,LLIPATA,Costa,1100,1390,53,fuerza_popular,486
Segunda,ICA,PALPA,PALPA,Costa,4966,6566,210,fuerza_popular,2572
Segunda,ICA,PALPA,RIO GRANDE,Costa,1881,2505,60,fuerza_popular,780
Segunda,ICA,PALPA,SANTA CRUZ,Costa,902,1146,28,fuerza_popular,414
Segunda,ICA,PALPA,TIBILLO,Costa,249,384,3,fuerza_popular,107
Segunda,ICA,PISCO,HUANCANO,Costa,1194,1624,31,fuerza_popular,504
Segunda,ICA,PISCO,HUMAY,Costa,4046,4973,143,fuerza_popular,1280
Segunda,ICA,PISCO,INDEPENDENCIA,Costa,7912,9746,437,fuerza_popular,2604
Segunda,ICA,PISCO,PARACAS,Costa,3846,4698,139,fuerza_popular,1634
Segunda,ICA,PISCO,PISCO,Costa,41545,52207,2717,fuerza_popular,22822
Segunda,ICA,PISCO,SAN ANDRES,Costa,9480,11990,493,fuerza_popular,5324
Segunda,ICA,PISCO,SAN CLEMENTE,Costa,13742,16440,740,fuerza_popular,5431
Segunda,ICA,PISCO,TUPAC AMARU INCA,Costa,9602,11595,541,fuerza_popular,4355
Segunda,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Sierra,18132,24886,1259,fuerza_popular,9084
Segunda,JUNIN,CHANCHAMAYO,PERENE,Sierra,24454,37480,1653,fuerza_popular,9824
Segunda,JUNIN,CHANCHAMAYO,PICHANAQUI,Sierra,26086,35941,1935,fuerza_popular,10566
Segunda,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Sierra,3308,4841,228,fuerza_popular,1519
Segunda,JUNIN,CHANCHAMAYO,SAN RAMON,Sierra,14753,20189,868,fuerza_popular,6705
Segunda,JUNIN,CHANCHAMAYO,VITOC,Sierra,1306,1990,86,fuerza_popular,507
Segunda,JUNIN,CHUPACA,AHUAC,Sierra,4421,5900,260,fuerza_popular,1094
Segunda,JUNIN,CHUPACA,CHONGOS BAJO,Sierra,2966,3966,173,fuerza_popular,842
Segunda,JUNIN,CHUPACA,CHUPACA,Sierra,16805,21299,928,fuerza_popular,5258
Segunda,JUNIN,CHUPACA,HUACHAC,Sierra,1887,2564,105,fuerza_popular,603
Segunda,JUNIN,CHUPACA,HUAMANCACA CHICO,Sierra,3964,4866,233,fuerza_popular,1368
Segunda,JUNIN,CHUPACA,SAN JUAN DE JARPA,Sierra,1973,2750,217,fuerza_popular,593
Segunda,JUNIN,CHUPACA,SAN JUAN DE YSCOS,Sierra,1643,2212,70,fuerza_popular,338
Segunda,JUNIN,CHUPACA,TRES DE DICIEMBRE,Sierra,1815,2230,89,fuerza_popular,506
Segunda,JUNIN,CHUPACA,YANACANCHA,Sierra,1758,2444,71,fuerza_popular,588
Segunda,JUNIN,CONCEPCION,ACO,Sierra,1104,1495,78,fuerza_popular,464
Segunda,JUNIN,CONCEPCION,ANDAMARCA,Sierra,2137,3784,207,fuerza_popular,360
Segunda,JUNIN,CONCEPCION,CHAMBARA,Sierra,1703,2219,102,fuerza_popular,649
Segunda,JUNIN,CONCEPCION,COCHAS,Sierra,1014,1571,49,fuerza_popular,380
Segunda,JUNIN,CONCEPCION,COMAS,Sierra,3303,5105,204,fuerza_popular,1473
Segunda,JUNIN,CONCEPCION,CONCEPCION,Sierra,9924,12979,653,fuerza_popular,3917
Segunda,JUNIN,CONCEPCION,HEROINAS TOLEDO,Sierra,776,1071,46,fuerza_popular,342
Segunda,JUNIN,CONCEPCION,MANZANARES,Sierra,1045,1340,36,fuerza_popular,264
Segunda,JUNIN,CONCEPCION,MARISCAL CASTILLA,Sierra,934,1383,47,fuerza_popular,413
Segunda,JUNIN,CONCEPCION,MATAHUASI,Sierra,3180,4154,197,fuerza_popular,1568
Segunda,JUNIN,CONCEPCION,MITO,Sierra,897,1162,38,fuerza_popular,409
Segunda,JUNIN,CONCEPCION,NUEVE DE JULIO,Sierra,1138,1462,76,fuerza_popular,484
Segunda,JUNIN,CONCEPCION,ORCOTUNA,Sierra,2735,3574,176,fuerza_popular,998
Segunda,JUNIN,CONCEPCION,SAN JOSE DE QUERO,Sierra,3333,4812,232,fuerza_popular,1683
Segunda,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,Sierra,1274,1728,64,fuerza_popular,544
Segunda,JUNIN,HUANCAYO,CARHUACALLANGA,Sierra,193,321,8,fuerza_popular,56
Segunda,JUNIN,HUANCAYO,CHACAPAMPA,Sierra,561,875,33,fuerza_popular,142
Segunda,JUNIN,HUANCAYO,CHICCHE,Sierra,508,836,34,fuerza_popular,199
Segunda,JUNIN,HUANCAYO,CHILCA,Sierra,56916,73213,3357,fuerza_popular,17588
Segunda,JUNIN,HUANCAYO,CHONGOS ALTO,Sierra,821,1194,66,fuerza_popular,285
Segunda,JUNIN,HUANCAYO,CHUPURO,Sierra,1492,1989,86,fuerza_popular,378
Segunda,JUNIN,HUANCAYO,COLCA,Sierra,671,994,57,fuerza_popular,218
Segunda,JUNIN,HUANCAYO,CULLHUAS,Sierra,1712,2161,112,fuerza_popular,448
Segunda,JUNIN,HUANCAYO,EL TAMBO,Sierra,106847,136790,7171,fuerza_popular,44378
Segunda,JUNIN,HUANCAYO,HUACRAPUQUIO,Sierra,840,1170,60,fuerza_popular,297
Segunda,JUNIN,HUANCAYO,HUALHUAS,Sierra,2854,3784,157,fuerza_popular,1083
